n,deslocamento,x,y
7099,36960,369,60
7100,36964,369,64
7101,36968,369,68
7102,36972,369,72
7103,36976,369,76
7104,36980,369,80
7105,36984,369,84
7106,36988,369,88
7107,36992,369,92
7108,36996,369,96
7109,37000,370,0
7110,37004,370,4
7111,37008,370,8
7112,37012,370,12
7113,37016,370,16
7114,37020,370,20
7115,37024,370,24
7116,37028,370,28
7117,37032,370,32
7118,37036,370,36
7119,37040,370,40
7120,37044,370,44
7121,37048,370,48
7122,37052,370,52
7123,37056,370,56
7124,37060,370,60
7125,37064,370,64
7126,37068,370,68
7127,37072,370,72
7128,37076,370,76
7129,37080,370,80
7130,37084,370,84
7131,37088,370,88
7132,37092,370,92
7133,37096,370,96
7134,37100,371,0
7135,37104,371,4
7136,37108,371,8
7137,37112,371,12
7138,37116,371,16
7139,37120,371,20
7140,37124,371,24
7141,37128,371,28
7142,37132,371,32
7143,37136,371,36
7144,37140,371,40
7145,37144,371,44
7146,37148,371,48
7147,37152,371,52
7148,37156,371,56
7149,37160,371,60
7150,37164,371,64
7151,37168,371,68
7152,37172,371,72
7153,37176,371,76
7154,37180,371,80
7155,37184,371,84
7156,37188,371,88
7157,37192,371,92
7158,37196,371,96
7159,37200,372,0
7160,37204,372,4
7161,37208,372,8
7162,37212,372,12
7163,37216,372,16
7164,37220,372,20
7165,37224,372,24
7166,37228,372,28
7167,37232,372,32
7168,37236,372,36
7169,37240,372,40
7170,37244,372,44
7171,37248,372,48
7172,37252,372,52
7173,37256,372,56
7174,37260,372,60
7175,37264,372,64
7176,37268,372,68
7177,37272,372,72
7178,37276,372,76
7179,37280,372,80
7180,37284,372,84
7181,37288,372,88
7182,37292,372,92
7183,37296,372,96
7184,37300,373,0
7185,37304,373,4
7186,37308,373,8
7187,37312,373,12
7188,37316,373,16
7189,37320,373,20
7190,37324,373,24
7191,37328,373,28
7192,37332,373,32
7193,37336,373,36
7194,37340,373,40
7195,37344,373,44
7196,37348,373,48
7197,37352,373,52
7198,37356,373,56
7199,37360,373,60
7200,37364,373,64
7201,37368,373,68
7202,37372,373,72
7203,37376,373,76
7204,37380,373,80
7205,37384,373,84
7206,37388,373,88
7207,37392,373,92
7208,37396,373,96
7209,37400,374,0
7210,37404,374,4
7211,37408,374,8
7212,37412,374,12
7213,37416,374,16
7214,37420,374,20
7215,37424,374,24
7216,37428,374,28
7217,37432,374,32
7218,37436,374,36
7219,37440,374,40
7220,37444,374,44
7221,37448,374,48
7222,37452,374,52
7223,37456,374,56
7224,37460,374,60
7225,37464,374,64
7226,37468,374,68
7227,37472,374,72
7228,37476,374,76
7229,37480,374,80
7230,37484,374,84
7231,37488,374,88
7232,37492,374,92
7233,37496,374,96
7234,37500,375,0
7235,37504,375,4
7236,37508,375,8
7237,37512,375,12
7238,37516,375,16
7239,37520,375,20
7240,37524,375,24
7241,37528,375,28
7242,37532,375,32
7243,37536,375,36
7244,37540,375,40
7245,37544,375,44
7246,37548,375,48
7247,37552,375,52
7248,37556,375,56
7249,37560,375,60
7250,37564,375,64
7251,37568,375,68
7252,37572,375,72
7253,37576,375,76
7254,37580,375,80
7255,37584,375,84
7256,37588,375,88
7257,37592,375,92
7258,37596,375,96
7259,37600,376,0
7260,37604,376,4
7261,37608,376,8
7262,37612,376,12
7263,37616,376,16
7264,37620,376,20
7265,37624,376,24
7266,37628,376,28
7267,37632,376,32
7268,37636,376,36
7269,37640,376,40
7270,37644,376,44
7271,37648,376,48
7272,37652,376,52
7273,37656,376,56
7274,37660,376,60
7275,37664,376,64
7276,37668,376,68
7277,37672,376,72
7278,37676,376,76
7279,37680,376,80
7280,37684,376,84
7281,37688,376,88
7282,37692,376,92
7283,37696,376,96
7284,37700,377,0
7285,37704,377,4
7286,37708,377,8
7287,37712,377,12
7288,37716,377,16
7289,37720,377,20
7290,37724,377,24
7291,37728,377,28
7292,37732,377,32
7293,37736,377,36
7294,37740,377,40
7295,37744,377,44
7296,37748,377,48
7297,37752,377,52
7298,37756,377,56
7299,37760,377,60
7300,37764,377,64
7301,37768,377,68
7302,37772,377,72
7303,37776,377,76
7304,37780,377,80
7305,37784,377,84
7306,37788,377,88
7307,37792,377,92
7308,37796,377,96
7309,37800,378,0
7310,37804,378,4
7311,37808,378,8
7312,37812,378,12
7313,37816,378,16
7314,37820,378,20
7315,37824,378,24
7316,37828,378,28
7317,37832,378,32
7318,37836,378,36
7319,37840,378,40
7320,37844,378,44
7321,37848,378,48
7322,37852,378,52
7323,37856,378,56
7324,37860,378,60
7325,37864,378,64
7326,37868,378,68
7327,37872,378,72
7328,37876,378,76
7329,37880,378,80
7330,37884,378,84
7331,37888,378,88
7332,37892,378,92
7333,37896,378,96
7334,37900,379,0
7335,37904,379,4
7336,37908,379,8
7337,37912,379,12
7338,37916,379,16
7339,37920,379,20
7340,37924,379,24
7341,37928,379,28
7342,37932,379,32
7343,37936,379,36
7344,37940,379,40
7345,37944,379,44
7346,37948,379,48
7347,37952,379,52
7348,37956,379,56
7349,37960,379,60
7350,37964,379,64
7351,37968,379,68
7352,37972,379,72
7353,37976,379,76
7354,37980,379,80
7355,37984,379,84
7356,37988,379,88
7357,37992,379,92
7358,37996,379,96
7359,38000,380,0
7360,38004,380,4
7361,38008,380,8
7362,38012,380,12
7363,38016,380,16
7364,38020,380,20
7365,38024,380,24
7366,38028,380,28
7367,38032,380,32
7368,38036,380,36
7369,38040,380,40
7370,38044,380,44
7371,38048,380,48
7372,38052,380,52
7373,38056,380,56
7374,38060,380,60
7375,38064,380,64
7376,38068,380,68
7377,38072,380,72
7378,38076,380,76
7379,38080,380,80
7380,38084,380,84
7381,38088,380,88
7382,38092,380,92
7383,38096,380,96
7384,38100,381,0
7385,38104,381,4
7386,38108,381,8
7387,38112,381,12
7388,38116,381,16
7389,38120,381,20
7390,38124,381,24
7391,38128,381,28
7392,38132,381,32
7393,38136,381,36
7394,38140,381,40
7395,38144,381,44
7396,38148,381,48
7397,38152,381,52
7398,38156,381,56
7399,38160,381,60
7400,38164,381,64
7401,38168,381,68
7402,38172,381,72
7403,38176,381,76
7404,38180,381,80
7405,38184,381,84
7406,38188,381,88
7407,38192,381,92
7408,38196,381,96
7409,38200,382,0
7410,38204,382,4
7411,38208,382,8
7412,38212,382,12
7413,38216,382,16
7414,38220,382,20
7415,38224,382,24
7416,38228,382,28
7417,38232,382,32
7418,38236,382,36
7419,38240,382,40
7420,38244,382,44
7421,38248,382,48
7422,38252,382,52
7423,38256,382,56
7424,38260,382,60
7425,38264,382,64
7426,38268,382,68
7427,38272,382,72
7428,38276,382,76
7429,38280,382,80
7430,38284,382,84
7431,38288,382,88
7432,38292,382,92
7433,38296,382,96
7434,38300,383,0
7435,38304,383,4
7436,38308,383,8
7437,38312,383,12
7438,38316,383,16
7439,38320,383,20
7440,38324,383,24
7441,38328,383,28
7442,38332,383,32
7443,38336,383,36
7444,38340,383,40
7445,38344,383,44
7446,38348,383,48
7447,38352,383,52
7448,38356,383,56
7449,38360,383,60
7450,38364,383,64
7451,38368,383,68
7452,38372,383,72
7453,38376,383,76
7454,38380,383,80
7455,38384,383,84
7456,38388,383,88
7457,38392,383,92
7458,38396,383,96
7459,38400,384,0
7460,38404,384,4
7461,38408,384,8
7462,38412,384,12
7463,38416,384,16
7464,38420,384,20
7465,38424,384,24
7466,38428,384,28
7467,38432,384,32
7468,38436,384,36
7469,38440,384,40
7470,38444,384,44
7471,38448,384,48
7472,38452,384,52
7473,38456,384,56
7474,38460,384,60
7475,38464,384,64
7476,38468,384,68
7477,38472,384,72
7478,38476,384,76
7479,38480,384,80
7480,38484,384,84
7481,38488,384,88
7482,38492,384,92
7483,38496,384,96
7484,38500,385,0
7485,38504,385,4
7486,38508,385,8
7487,38512,385,12
7488,38516,385,16
7489,38520,385,20
7490,38524,385,24
7491,38528,385,28
7492,38532,385,32
7493,38536,385,36
7494,38540,385,40
7495,38544,385,44
7496,38548,385,48
7497,38552,385,52
7498,38556,385,56
7499,38560,385,60
7500,38564,385,64
7501,38568,385,68
7502,38572,385,72
7503,38576,385,76
7504,38580,385,80
7505,38584,385,84
7506,38588,385,88
7507,38592,385,92
7508,38596,385,96
7509,38600,386,0
7510,38604,386,4
7511,38608,386,8
7512,38612,386,12
7513,38616,386,16
7514,38620,386,20
7515,38624,386,24
7516,38628,386,28
7517,38632,386,32
7518,38636,386,36
7519,38640,386,40
7520,38644,386,44
7521,38648,386,48
7522,38652,386,52
7523,38656,386,56
7524,38660,386,60
7525,38664,386,64
7526,38668,386,68
7527,38672,386,72
7528,38676,386,76
7529,38680,386,80
7530,38684,386,84
7531,38688,386,88
7532,38692,386,92
7533,38696,386,96
7534,38700,387,0
7535,38704,387,4
7536,38708,387,8
7537,38712,387,12
7538,38716,387,16
7539,38720,387,20
7540,38724,387,24
7541,38728,387,28
7542,38732,387,32
7543,38736,387,36
7544,38740,387,40
7545,38744,387,44
7546,38748,387,48
7547,38752,387,52
7548,38756,387,56
7549,38760,387,60
7550,38764,387,64
7551,38768,387,68
7552,38772,387,72
7553,38776,387,76
7554,38780,387,80
7555,38784,387,84
7556,38788,387,88
7557,38792,387,92
7558,38796,387,96
7559,38800,388,0
7560,38804,388,4
7561,38808,388,8
7562,38812,388,12
7563,38816,388,16
7564,38820,388,20
7565,38824,388,24
7566,38828,388,28
7567,38832,388,32
7568,38836,388,36
7569,38840,388,40
7570,38844,388,44
7571,38848,388,48
7572,38852,388,52
7573,38856,388,56
7574,38860,388,60
7575,38864,388,64
7576,38868,388,68
7577,38872,388,72
7578,38876,388,76
7579,38880,388,80
7580,38884,388,84
7581,38888,388,88
7582,38892,388,92
7583,38896,388,96
7584,38900,389,0
7585,38904,389,4
7586,38908,389,8
7587,38912,389,12
7588,38916,389,16
7589,38920,389,20
7590,38924,389,24
7591,38928,389,28
7592,38932,389,32
7593,38936,389,36
7594,38940,389,40
7595,38944,389,44
7596,38948,389,48
7597,38952,389,52
7598,38956,389,56
7599,38960,389,60
7600,38964,389,64
7601,38968,389,68
7602,38972,389,72
7603,38976,389,76
7604,38980,389,80
7605,38984,389,84
7606,38988,389,88
7607,38992,389,92
7608,38996,389,96
7609,39000,390,0
7610,39004,390,4
7611,39008,390,8
7612,39012,390,12
7613,39016,390,16
7614,39020,390,20
7615,39024,390,24
7616,39028,390,28
7617,39032,390,32
7618,39036,390,36
7619,39040,390,40
7620,39044,390,44
7621,39048,390,48
7622,39052,390,52
7623,39056,390,56
7624,39060,390,60
7625,39064,390,64
7626,39068,390,68
7627,39072,390,72
7628,39076,390,76
7629,39080,390,80
7630,39084,390,84
7631,39088,390,88
7632,39092,390,92
7633,39096,390,96
7634,39100,391,0
7635,39104,391,4
7636,39108,391,8
7637,39112,391,12
7638,39116,391,16
7639,39120,391,20
7640,39124,391,24
7641,39128,391,28
7642,39132,391,32
7643,39136,391,36
7644,39140,391,40
7645,39144,391,44
7646,39148,391,48
7647,39152,391,52
7648,39156,391,56
7649,39160,391,60
7650,39164,391,64
7651,39168,391,68
7652,39172,391,72
7653,39176,391,76
7654,39180,391,80
7655,39184,391,84
7656,39188,391,88
7657,39192,391,92
7658,39196,391,96
7659,39200,392,0
7660,39204,392,4
7661,39208,392,8
7662,39212,392,12
7663,39216,392,16
7664,39220,392,20
7665,39224,392,24
7666,39228,392,28
7667,39232,392,32
7668,39236,392,36
7669,39240,392,40
7670,39244,392,44
7671,39248,392,48
7672,39252,392,52
7673,39256,392,56
7674,39260,392,60
7675,39264,392,64
7676,39268,392,68
7677,39272,392,72
7678,39276,392,76
7679,39280,392,80
7680,39284,392,84
7681,39288,392,88
7682,39292,392,92
7683,39296,392,96
7684,39300,393,0
7685,39304,393,4
7686,39308,393,8
7687,39312,393,12
7688,39316,393,16
7689,39320,393,20
7690,39324,393,24
7691,39328,393,28
7692,39332,393,32
7693,39336,393,36
7694,39340,393,40
7695,39344,393,44
7696,39348,393,48
7697,39352,393,52
7698,39356,393,56
7699,39360,393,60
7700,39364,393,64
7701,39368,393,68
7702,39372,393,72
7703,39376,393,76
7704,39380,393,80
7705,39384,393,84
7706,39388,393,88
7707,39392,393,92
7708,39396,393,96
7709,39400,394,0
7710,39404,394,4
7711,39408,394,8
7712,39412,394,12
7713,39416,394,16
7714,39420,394,20
7715,39424,394,24
7716,39428,394,28
7717,39432,394,32
7718,39436,394,36
7719,39440,394,40
7720,39444,394,44
7721,39448,394,48
7722,39452,394,52
7723,39456,394,56
7724,39460,394,60
7725,39464,394,64
7726,39468,394,68
7727,39472,394,72
7728,39476,394,76
7729,39480,394,80
7730,39484,394,84
7731,39488,394,88
7732,39492,394,92
7733,39496,394,96
7734,39500,395,0
7735,39504,395,4
7736,39508,395,8
7737,39512,395,12
7738,39516,395,16
7739,39520,395,20
7740,39524,395,24
7741,39528,395,28
7742,39532,395,32
7743,39536,395,36
7744,39540,395,40
7745,39544,395,44
7746,39548,395,48
7747,39552,395,52
7748,39556,395,56
7749,39560,395,60
7750,39564,395,64
7751,39568,395,68
7752,39572,395,72
7753,39576,395,76
7754,39580,395,80
7755,39584,395,84
7756,39588,395,88
7757,39592,395,92
7758,39596,395,96
7759,39600,396,0
7760,39604,396,4
7761,39608,396,8
7762,39612,396,12
7763,39616,396,16
7764,39620,396,20
7765,39624,396,24
7766,39628,396,28
7767,39632,396,32
7768,39636,396,36
7769,39640,396,40
7770,39644,396,44
7771,39648,396,48
7772,39652,396,52
7773,39656,396,56
7774,39660,396,60
7775,39664,396,64
7776,39668,396,68
7777,39672,396,72
7778,39676,396,76
7779,39680,396,80
7780,39684,396,84
7781,39688,396,88
7782,39692,396,92
7783,39696,396,96
7784,39700,397,0
7785,39704,397,4
7786,39708,397,8
7787,39712,397,12
7788,39716,397,16
7789,39720,397,20
7790,39724,397,24
7791,39728,397,28
7792,39732,397,32
7793,39736,397,36
7794,39740,397,40
7795,39744,397,44
7796,39748,397,48
7797,39752,397,52
7798,39756,397,56
7799,39760,397,60
7800,39764,397,64
7801,39768,397,68
7802,39772,397,72
7803,39776,397,76
7804,39780,397,80
7805,39784,397,84
7806,39788,397,88
7807,39792,397,92
7808,39796,397,96
7809,39800,398,0
7810,39804,398,4
7811,39808,398,8
7812,39812,398,12
7813,39816,398,16
7814,39820,398,20
7815,39824,398,24
7816,39828,398,28
7817,39832,398,32
7818,39836,398,36
7819,39840,398,40
7820,39844,398,44
7821,39848,398,48
7822,39852,398,52
7823,39856,398,56
7824,39860,398,60
7825,39864,398,64
7826,39868,398,68
7827,39872,398,72
7828,39876,398,76
7829,39880,398,80
7830,39884,398,84
7831,39888,398,88
7832,39892,398,92
7833,39896,398,96
7834,39900,399,0
7835,39904,399,4
7836,39908,399,8
7837,39912,399,12
7838,39916,399,16
7839,39920,399,20
7840,39924,399,24
7841,39928,399,28
7842,39932,399,32
7843,39936,399,36
7844,39940,399,40
7845,39944,399,44
7846,39948,399,48
7847,39952,399,52
7848,39956,399,56
7849,39960,399,60
7850,39964,399,64
7851,39968,399,68
7852,39972,399,72
7853,39976,399,76
7854,39980,399,80
7855,39984,399,84
7856,39988,399,88
7857,39992,399,92
7858,39996,399,96
7859,40000,400,0
7860,40004,400,4
7861,40008,400,8
7862,40012,400,12
7863,40016,400,16
7864,40020,400,20
7865,40024,400,24
7866,40028,400,28
7867,40032,400,32
7868,40036,400,36
7869,40040,400,40
7870,40044,400,44
7871,40048,400,48
7872,40052,400,52
7873,40056,400,56
7874,40060,400,60
7875,40064,400,64
7876,40068,400,68
7877,40072,400,72
7878,40076,400,76
7879,40080,400,80
7880,40084,400,84
7881,40088,400,88
7882,40092,400,92
7883,40096,400,96
7884,40100,401,0
7885,40104,401,4
7886,40108,401,8
7887,40112,401,12
7888,40116,401,16
7889,40120,401,20
7890,40124,401,24
7891,40128,401,28
7892,40132,401,32
7893,40136,401,36
7894,40140,401,40
7895,40144,401,44
7896,40148,401,48
7897,40152,401,52
7898,40156,401,56
7899,40160,401,60
7900,40164,401,64
7901,40168,401,68
7902,40172,401,72
7903,40176,401,76
7904,40180,401,80
7905,40184,401,84
7906,40188,401,88
7907,40192,401,92
7908,40196,401,96
7909,40200,402,0
7910,40204,402,4
7911,40208,402,8
7912,40212,402,12
7913,40216,402,16
7914,40220,402,20
7915,40224,402,24
7916,40228,402,28
7917,40232,402,32
7918,40236,402,36
7919,40240,402,40
7920,40244,402,44
7921,40248,402,48
7922,40252,402,52
7923,40256,402,56
7924,40260,402,60
7925,40264,402,64
7926,40268,402,68
7927,40272,402,72
7928,40276,402,76
7929,40280,402,80
7930,40284,402,84
7931,40288,402,88
7932,40292,402,92
7933,40296,402,96
7934,40300,403,0
7935,40304,403,4
7936,40308,403,8
7937,40312,403,12
7938,40316,403,16
7939,40320,403,20
7940,40324,403,24
7941,40328,403,28
7942,40332,403,32
7943,40336,403,36
7944,40340,403,40
7945,40344,403,44
7946,40348,403,48
7947,40352,403,52
7948,40356,403,56
7949,40360,403,60
7950,40364,403,64
7951,40368,403,68
7952,40372,403,72
7953,40376,403,76
7954,40380,403,80
7955,40384,403,84
7956,40388,403,88
7957,40392,403,92
7958,40396,403,96
7959,40400,404,0
7960,40404,404,4
7961,40408,404,8
7962,40412,404,12
7963,40416,404,16
7964,40420,404,20
7965,40424,404,24
7966,40428,404,28
7967,40432,404,32
7968,40436,404,36
7969,40440,404,40
7970,40444,404,44
7971,40448,404,48
7972,40452,404,52
7973,40456,404,56
7974,40460,404,60
7975,40464,404,64
7976,40468,404,68
7977,40472,404,72
7978,40476,404,76
7979,40480,404,80
7980,40484,404,84
7981,40488,404,88
7982,40492,404,92
7983,40496,404,96
7984,40500,405,0
7985,40504,405,4
7986,40508,405,8
7987,40512,405,12
7988,40516,405,16
7989,40520,405,20
7990,40524,405,24
7991,40528,405,28
7992,40532,405,32
7993,40536,405,36
7994,40540,405,40
7995,40544,405,44
7996,40548,405,48
7997,40552,405,52
7998,40556,405,56
7999,40560,405,60
8000,40564,405,64
8001,40568,405,68
8002,40572,405,72
8003,40576,405,76
8004,40580,405,80
8005,40584,405,84
8006,40588,405,88
8007,40592,405,92
8008,40596,405,96
8009,40600,406,0
8010,40604,406,4
8011,40608,406,8
8012,40612,406,12
8013,40616,406,16
8014,40620,406,20
8015,40624,406,24
8016,40628,406,28
8017,40632,406,32
8018,40636,406,36
8019,40640,406,40
8020,40644,406,44
8021,40648,406,48
8022,40652,406,52
8023,40656,406,56
8024,40660,406,60
8025,40664,406,64
8026,40668,406,68
8027,40672,406,72
8028,40676,406,76
8029,40680,406,80
8030,40684,406,84
8031,40688,406,88
8032,40692,406,92
8033,40696,406,96
8034,40700,407,0
8035,40704,407,4
8036,40708,407,8
8037,40712,407,12
8038,40716,407,16
8039,40720,407,20
8040,40724,407,24
8041,40728,407,28
8042,40732,407,32
8043,40736,407,36
8044,40740,407,40
8045,40744,407,44
8046,40748,407,48
8047,40752,407,52
8048,40756,407,56
8049,40760,407,60
8050,40764,407,64
8051,40768,407,68
8052,40772,407,72
8053,40776,407,76
8054,40780,407,80
8055,40784,407,84
8056,40788,407,88
8057,40792,407,92
8058,40796,407,96
8059,40800,408,0
8060,40804,408,4
8061,40808,408,8
8062,40812,408,12
8063,40816,408,16
8064,40820,408,20
8065,40824,408,24
8066,40828,408,28
8067,40832,408,32
8068,40836,408,36
8069,40840,408,40
8070,40844,408,44
8071,40848,408,48
8072,40852,408,52
8073,40856,408,56
8074,40860,408,60
8075,40864,408,64
8076,40868,408,68
8077,40872,408,72
8078,40876,408,76
8079,40880,408,80
8080,40884,408,84
8081,40888,408,88
8082,40892,408,92
8083,40896,408,96
8084,40900,409,0
8085,40904,409,4
8086,40908,409,8
8087,40912,409,12
8088,40916,409,16
8089,40920,409,20
8090,40924,409,24
8091,40928,409,28
8092,40932,409,32
8093,40936,409,36
8094,40940,409,40
8095,40944,409,44
8096,40948,409,48
8097,40952,409,52
8098,40956,409,56
8099,40960,409,60
8100,40964,409,64
8101,40968,409,68
8102,40972,409,72
8103,40976,409,76
8104,40980,409,80
8105,40984,409,84
8106,40988,409,88
8107,40992,409,92
8108,40996,409,96
8109,41000,410,0
8110,41004,410,4
8111,41008,410,8
8112,41012,410,12
8113,41016,410,16
8114,41020,410,20
8115,41024,410,24
8116,41028,410,28
8117,41032,410,32
8118,41036,410,36
8119,41040,410,40
8120,41044,410,44
8121,41048,410,48
8122,41052,410,52
8123,41056,410,56
8124,41060,410,60
8125,41064,410,64
8126,41068,410,68
8127,41072,410,72
8128,41076,410,76
8129,41080,410,80
8130,41084,410,84
8131,41088,410,88
8132,41092,410,92
8133,41096,410,96
8134,41100,411,0
8135,41104,411,4
8136,41108,411,8
8137,41112,411,12
8138,41116,411,16
8139,41120,411,20
8140,41124,411,24
8141,41128,411,28
8142,41132,411,32
8143,41136,411,36
8144,41140,411,40
8145,41144,411,44
8146,41148,411,48
8147,41152,411,52
8148,41156,411,56
8149,41160,411,60
8150,41164,411,64
8151,41168,411,68
8152,41172,411,72
8153,41176,411,76
8154,41180,411,80
8155,41184,411,84
8156,41188,411,88
8157,41192,411,92
8158,41196,411,96
8159,41200,412,0
8160,41204,412,4
8161,41208,412,8
8162,41212,412,12
8163,41216,412,16
8164,41220,412,20
8165,41224,412,24
8166,41228,412,28
8167,41232,412,32
8168,41236,412,36
8169,41240,412,40
8170,41244,412,44
8171,41248,412,48
8172,41252,412,52
8173,41256,412,56
8174,41260,412,60
8175,41264,412,64
8176,41268,412,68
8177,41272,412,72
8178,41276,412,76
8179,41280,412,80
8180,41284,412,84
8181,41288,412,88
8182,41292,412,92
8183,41296,412,96
8184,41300,413,0
8185,41304,413,4
8186,41308,413,8
8187,41312,413,12
8188,41316,413,16
8189,41320,413,20
8190,41324,413,24
8191,41328,413,28
8192,41332,413,32
8193,20854,208,54
8194,20858,208,58
8195,20862,208,62
8196,20866,208,66
8197,20870,208,70
8198,20874,208,74
8199,20878,208,78
8200,20882,208,82
8201,20886,208,86
8202,20890,208,90
8203,20894,208,94
8204,20898,208,98
8205,20902,209,2
8206,20906,209,6
8207,20910,209,10
8208,20914,209,14
8209,20918,209,18
8210,20922,209,22
8211,20926,209,26
8212,20930,209,30
8213,20934,209,34
8214,20938,209,38
8215,20942,209,42
8216,20946,209,46
8217,20950,209,50
8218,20954,209,54
8219,20958,209,58
8220,20962,209,62
8221,20966,209,66
8222,20970,209,70
8223,20974,209,74
8224,20978,209,78
8225,20982,209,82
8226,20986,209,86
8227,20990,209,90
8228,20994,209,94
8229,20998,209,98
8230,21002,210,2
8231,21006,210,6
8232,21010,210,10
8233,21014,210,14
8234,21018,210,18
8235,21022,210,22
8236,21026,210,26
8237,21030,210,30
8238,21034,210,34
8239,21038,210,38
8240,21042,210,42
8241,21046,210,46
8242,21050,210,50
8243,21054,210,54
8244,21058,210,58
8245,21062,210,62
8246,21066,210,66
8247,21070,210,70
8248,21074,210,74
8249,21078,210,78
8250,21082,210,82
8251,21086,210,86
8252,21090,210,90
8253,21094,210,94
8254,21098,210,98
8255,21102,211,2
8256,21106,211,6
8257,21110,211,10
8258,21114,211,14
8259,21118,211,18
8260,21122,211,22
8261,21126,211,26
8262,21130,211,30
8263,21134,211,34
8264,21138,211,38
8265,21142,211,42
8266,21146,211,46
8267,21150,211,50
8268,21154,211,54
8269,21158,211,58
8270,21162,211,62
8271,21166,211,66
8272,21170,211,70
8273,21174,211,74
8274,21178,211,78
8275,21182,211,82
8276,21186,211,86
8277,21190,211,90
8278,21194,211,94
8279,21198,211,98
8280,21202,212,2
8281,21206,212,6
8282,21210,212,10
8283,21214,212,14
8284,21218,212,18
8285,21222,212,22
8286,21226,212,26
8287,21230,212,30
8288,21234,212,34
8289,21238,212,38
8290,21242,212,42
8291,21246,212,46
8292,21250,212,50
8293,21254,212,54
8294,21258,212,58
8295,21262,212,62
8296,21266,212,66
8297,21270,212,70
8298,21274,212,74
8299,21278,212,78
8300,21282,212,82
8301,21286,212,86
8302,21290,212,90
8303,21294,212,94
8304,21298,212,98
8305,21302,213,2
8306,21306,213,6
8307,21310,213,10
8308,21314,213,14
8309,21318,213,18
8310,21322,213,22
8311,21326,213,26
8312,21330,213,30
8313,21334,213,34
8314,21338,213,38
8315,21342,213,42
8316,21346,213,46
8317,21350,213,50
8318,21354,213,54
8319,21358,213,58
8320,21362,213,62
8321,21366,213,66
8322,21370,213,70
8323,21374,213,74
8324,21378,213,78
8325,21382,213,82
8326,21386,213,86
8327,21390,213,90
8328,21394,213,94
8329,21398,213,98
8330,21402,214,2
8331,21406,214,6
8332,21410,214,10
8333,21414,214,14
8334,21418,214,18
8335,21422,214,22
8336,21426,214,26
8337,21430,214,30
8338,21434,214,34
8339,21438,214,38
8340,21442,214,42
8341,21446,214,46
8342,21450,214,50
8343,21454,214,54
8344,21458,214,58
8345,21462,214,62
8346,21466,214,66
8347,21470,214,70
8348,21474,214,74
8349,21478,214,78
8350,21482,214,82
8351,21486,214,86
8352,21490,214,90
8353,21494,214,94
8354,21498,214,98
8355,21502,215,2
8356,21506,215,6
8357,21510,215,10
8358,21514,215,14
8359,21518,215,18
8360,21522,215,22
8361,21526,215,26
8362,21530,215,30
8363,21534,215,34
8364,21538,215,38
8365,21542,215,42
8366,21546,215,46
8367,21550,215,50
8368,21554,215,54
8369,21558,215,58
8370,21562,215,62
8371,21566,215,66
8372,21570,215,70
8373,21574,215,74
8374,21578,215,78
8375,21582,215,82
8376,21586,215,86
8377,21590,215,90
8378,21594,215,94
8379,21598,215,98
8380,21602,216,2
8381,21606,216,6
8382,21610,216,10
8383,21614,216,14
8384,21618,216,18
8385,21622,216,22
8386,21626,216,26
8387,21630,216,30
8388,21634,216,34
8389,21638,216,38
8390,21642,216,42
8391,21646,216,46
8392,21650,216,50
8393,21654,216,54
8394,21658,216,58
8395,21662,216,62
8396,21666,216,66
8397,21670,216,70
8398,21674,216,74
8399,21678,216,78
8400,21682,216,82
8401,21686,216,86
8402,21690,216,90
8403,21694,216,94
8404,21698,216,98
8405,21702,217,2
8406,21706,217,6
8407,21710,217,10
8408,21714,217,14
8409,21718,217,18
8410,21722,217,22
8411,21726,217,26
8412,21730,217,30
8413,21734,217,34
8414,21738,217,38
8415,21742,217,42
8416,21746,217,46
8417,21750,217,50
8418,21754,217,54
8419,21758,217,58
8420,21762,217,62
8421,21766,217,66
8422,21770,217,70
8423,21774,217,74
8424,21778,217,78
8425,21782,217,82
8426,21786,217,86
8427,21790,217,90
8428,21794,217,94
8429,21798,217,98
8430,21802,218,2
8431,21806,218,6
8432,21810,218,10
8433,21814,218,14
8434,21818,218,18
8435,21822,218,22
8436,21826,218,26
8437,21830,218,30
8438,21834,218,34
8439,21838,218,38
8440,21842,218,42
8441,21846,218,46
8442,21850,218,50
8443,21854,218,54
8444,21858,218,58
8445,21862,218,62
8446,21866,218,66
8447,21870,218,70
8448,21874,218,74
8449,21878,218,78
8450,21882,218,82
8451,21886,218,86
8452,21890,218,90
8453,21894,218,94
8454,21898,218,98
8455,21902,219,2
8456,21906,219,6
8457,21910,219,10
8458,21914,219,14
8459,21918,219,18
8460,21922,219,22
8461,21926,219,26
8462,21930,219,30
8463,21934,219,34
8464,21938,219,38
8465,21942,219,42
8466,21946,219,46
8467,21950,219,50
8468,21954,219,54
8469,21958,219,58
8470,21962,219,62
8471,21966,219,66
8472,21970,219,70
8473,21974,219,74
8474,21978,219,78
8475,21982,219,82
8476,21986,219,86
8477,21990,219,90
8478,21994,219,94
8479,21998,219,98
8480,22002,220,2
8481,22006,220,6
8482,22010,220,10
8483,22014,220,14
8484,22018,220,18
8485,22022,220,22
8486,22026,220,26
8487,22030,220,30
8488,22034,220,34
8489,22038,220,38
8490,22042,220,42
8491,22046,220,46
8492,22050,220,50
8493,22054,220,54
8494,22058,220,58
8495,22062,220,62
8496,22066,220,66
