n,offset,x,y
6441,155762,1557,62
6442,155778,1557,78
6443,155690,1556,90
6444,155742,1557,42
6445,155714,1557,14
6446,155854,1558,54
6447,155766,1557,66
6448,155722,1557,22
6449,155842,1558,42
6450,155706,1557,6
6451,155698,1556,98
6452,155850,1558,50
6453,155650,1556,50
6454,155790,1557,90
6455,155786,1557,86
6456,155662,1556,62
6457,155754,1557,54
6458,155874,1558,74
6459,155702,1557,2
6460,155818,1558,18
6461,155814,1558,14
6462,155770,1557,70
6463,155798,1557,98
6464,155726,1557,26
6465,155894,1558,94
6466,155822,1558,22
6467,155834,1558,34
6468,155782,1557,82
6469,155730,1557,30
6470,155666,1556,66
6471,155862,1558,62
6472,155734,1557,34
6473,155738,1557,38
6474,155746,1557,46
6475,155838,1558,38
6476,155898,1558,98
6477,155826,1558,26
6478,155750,1557,50
6479,155658,1556,58
6480,155794,1557,94
6481,155802,1558,2
6482,155830,1558,30
6483,155858,1558,58
6484,155878,1558,78
6485,155882,1558,82
6486,155886,1558,86
6487,155890,1558,90
6488,156146,1561,46
6489,155918,1559,18
6490,156010,1560,10
6491,156082,1560,82
6492,156074,1560,74
6493,156134,1561,34
6494,155962,1559,62
6495,155938,1559,38
6496,155910,1559,10
6497,155934,1559,34
6498,156030,1560,30
6499,155930,1559,30
6500,155914,1559,14
6501,156002,1560,2
6502,156138,1561,38
6503,155994,1559,94
6504,156006,1560,6
6505,156110,1561,10
6506,155942,1559,42
6507,155922,1559,22
6508,155966,1559,66
6509,155926,1559,26
6510,156046,1560,46
6511,155954,1559,54
6512,156062,1560,62
6513,156018,1560,18
6514,156142,1561,42
6515,156022,1560,22
6516,155982,1559,82
6517,156026,1560,26
6518,155970,1559,70
6519,156014,1560,14
6520,156066,1560,66
6521,156034,1560,34
6522,156038,1560,38
6523,156050,1560,50
6524,156054,1560,54
6525,156090,1560,90
6526,155946,1559,46
6527,156042,1560,42
6528,156058,1560,58
6529,156070,1560,70
6530,155950,1559,50
6531,156118,1561,18
6532,156122,1561,22
6533,155958,1559,58
6534,155974,1559,74
6535,155986,1559,86
6536,155998,1559,98
6537,155978,1559,78
6538,156078,1560,78
6539,155990,1559,90
6540,156114,1561,14
6541,156086,1560,86
6542,156094,1560,94
6543,156098,1560,98
6544,156102,1561,2
6545,156106,1561,6
6546,156126,1561,26
6547,155906,1559,6
6548,156130,1561,30
6549,156150,1561,50
6550,156154,1561,54
6551,155902,1559,2
6552,156354,1563,54
6553,156178,1561,78
6554,156310,1563,10
6555,156298,1562,98
6556,156254,1562,54
6557,156294,1562,94
6558,156222,1562,22
6559,156378,1563,78
6560,156314,1563,14
6561,156326,1563,26
6562,156266,1562,66
6563,156218,1562,18
6564,156170,1561,70
6565,156350,1563,50
6566,156238,1562,38
6567,156210,1562,10
6568,156198,1561,98
6569,156330,1563,30
6570,156382,1563,82
6571,156318,1563,18
6572,156206,1562,6
6573,156158,1561,58
6574,156166,1561,66
6575,156162,1561,62
6576,156286,1562,86
6577,156182,1561,82
6578,156270,1562,70
6579,156302,1563,2
6580,156174,1561,74
6581,156374,1563,74
6582,156186,1561,86
6583,156214,1562,14
6584,156290,1562,90
6585,156358,1563,58
6586,156342,1563,42
6587,156190,1561,90
6588,156250,1562,50
6589,156226,1562,26
6590,156202,1562,2
6591,156230,1562,30
6592,156306,1563,6
6593,156234,1562,34
6594,156242,1562,42
6595,156282,1562,82
6596,156194,1561,94
6597,156334,1563,34
6598,156338,1563,38
6599,156246,1562,46
6600,156322,1563,22
6601,156274,1562,74
6602,156346,1563,46
6603,156278,1562,78
6604,156258,1562,58
6605,156362,1563,62
6606,156262,1562,62
6607,156366,1563,66
6608,156370,1563,70
6609,156752,1567,52
6610,156772,1567,72
6611,156732,1567,32
6612,156780,1567,80
6613,156836,1568,36
6614,156776,1567,76
6615,156804,1568,4
6616,156820,1568,20
6617,156824,1568,24
6618,156860,1568,60
6619,156712,1567,12
6620,156788,1567,88
6621,156808,1568,8
6622,156840,1568,40
6623,156708,1567,8
6624,156888,1568,88
6625,156892,1568,92
6626,156696,1566,96
6627,156716,1567,16
6628,156756,1567,56
6629,156764,1567,64
6630,156760,1567,60
6631,156896,1568,96
6632,156900,1569,0
6633,156684,1566,84
6634,156784,1567,84
6635,156828,1568,28
6636,156832,1568,32
6637,156728,1567,28
6638,156916,1569,16
6639,156792,1567,92
6640,156736,1567,36
6641,156880,1568,80
6642,156884,1568,84
6643,156740,1567,40
6644,156924,1569,24
6645,156876,1568,76
6646,156856,1568,56
6647,156908,1569,8
6648,156688,1566,88
6649,156904,1569,4
6650,156720,1567,20
6651,156852,1568,52
6652,156796,1567,96
6653,156844,1568,44
6654,156672,1566,72
6655,156864,1568,64
6656,156912,1569,12
6657,156920,1569,20
6658,156692,1566,92
6659,156816,1568,16
6660,156700,1567,0
6661,156724,1567,24
6662,156868,1568,68
6663,156676,1566,76
6664,156848,1568,48
6665,156800,1568,0
6666,156812,1568,12
6667,156872,1568,72
6668,156768,1567,68
6669,156680,1566,80
6670,156744,1567,44
6671,156704,1567,4
6672,156748,1567,48
6673,157060,1570,60
6674,157108,1571,8
6675,157080,1570,80
6676,157136,1571,36
6677,157164,1571,64
6678,157116,1571,16
6679,156936,1569,36
6680,156940,1569,40
6681,156944,1569,44
6682,157084,1570,84
6683,157036,1570,36
6684,157044,1570,44
6685,157048,1570,48
6686,156972,1569,72
6687,157076,1570,76
6688,157016,1570,16
6689,157032,1570,32
6690,157100,1571,0
6691,157120,1571,20
6692,157088,1570,88
6693,157176,1571,76
6694,157124,1571,24
6695,157172,1571,72
6696,156984,1569,84
6697,157168,1571,68
6698,156992,1569,92
6699,156988,1569,88
6700,157132,1571,32
6701,157040,1570,40
6702,157180,1571,80
6703,157128,1571,28
6704,157096,1570,96
6705,157160,1571,60
6706,156960,1569,60
6707,156956,1569,56
6708,157112,1571,12
6709,156996,1569,96
6710,156928,1569,28
6711,157020,1570,20
6712,156948,1569,48
6713,156964,1569,64
6714,157140,1571,40
6715,156952,1569,52
6716,157092,1570,92
6717,156968,1569,68
6718,156932,1569,32
6719,157052,1570,52
6720,157028,1570,28
6721,156976,1569,76
6722,156980,1569,80
6723,157064,1570,64
6724,157000,1570,0
6725,157104,1571,4
6726,157056,1570,56
6727,157008,1570,8
6728,157012,1570,12
6729,157068,1570,68
6730,157144,1571,44
6731,157148,1571,48
6732,157004,1570,4
6733,157072,1570,72
6734,157152,1571,52
6735,157024,1570,24
6736,157156,1571,56
6737,157436,1574,36
6738,157184,1571,84
6739,157188,1571,88
6740,157340,1573,40
6741,157344,1573,44
6742,157252,1572,52
6743,157228,1572,28
6744,157296,1572,96
6745,157432,1574,32
6746,157192,1571,92
6747,157260,1572,60
6748,157256,1572,56
6749,157348,1573,48
6750,157400,1574,0
6751,157404,1574,4
6752,157200,1572,0
6753,157232,1572,32
6754,157204,1572,4
6755,157268,1572,68
6756,157408,1574,8
6757,157280,1572,80
6758,157360,1573,60
6759,157264,1572,64
6760,157324,1573,24
6761,157380,1573,80
6762,157224,1572,24
6763,157272,1572,72
6764,157352,1573,52
6765,157276,1572,76
6766,157384,1573,84
6767,157300,1573,0
6768,157388,1573,88
6769,157392,1573,92
6770,157416,1574,16
6771,157196,1571,96
6772,157220,1572,20
6773,157208,1572,8
6774,157212,1572,12
6775,157412,1574,12
6776,157356,1573,56
6777,157304,1573,4
6778,157396,1573,96
6779,157216,1572,16
6780,157236,1572,36
6781,157364,1573,64
6782,157240,1572,40
6783,157244,1572,44
6784,157248,1572,48
6785,157284,1572,84
6786,157288,1572,88
6787,157292,1572,92
6788,157420,1574,20
6789,157312,1573,12
6790,157308,1573,8
6791,157316,1573,16
6792,157320,1573,20
6793,157328,1573,28
6794,157332,1573,32
6795,157336,1573,36
6796,157424,1574,24
6797,157368,1573,68
6798,157372,1573,72
6799,157376,1573,76
6800,157428,1574,28
6801,157636,1576,36
6802,157480,1574,80
6803,157524,1575,24
6804,157608,1576,8
6805,157512,1575,12
6806,157640,1576,40
6807,157556,1575,56
6808,157644,1576,44
6809,157648,1576,48
6810,157672,1576,72
6811,157448,1574,48
6812,157476,1574,76
6813,157464,1574,64
6814,157468,1574,68
6815,157664,1576,64
6816,157600,1576,0
6817,157552,1575,52
6818,157652,1576,52
6819,157472,1574,72
6820,157452,1574,52
6821,157604,1576,4
6822,157440,1574,40
6823,157484,1574,84
6824,157488,1574,88
6825,157504,1575,4
6826,157516,1575,16
6827,157492,1574,92
6828,157660,1576,60
6829,157568,1575,68
6830,157560,1575,60
6831,157572,1575,72
6832,157496,1574,96
6833,157536,1575,36
6834,157508,1575,8
6835,157656,1576,56
6836,157564,1575,64
6837,157520,1575,20
6838,157668,1576,68
6839,157500,1575,0
6840,157528,1575,28
6841,157676,1576,76
6842,157444,1574,44
6843,157584,1575,84
6844,157580,1575,80
6845,157456,1574,56
6846,157548,1575,48
6847,157680,1576,80
6848,157532,1575,32
6849,157612,1576,12
6850,157616,1576,16
6851,157576,1575,76
6852,157592,1575,92
6853,157540,1575,40
6854,157688,1576,88
6855,157620,1576,20
6856,157628,1576,28
6857,157588,1575,88
6858,157544,1575,44
6859,157460,1574,60
6860,157684,1576,84
6861,157596,1575,96
6862,157624,1576,24
6863,157632,1576,32
6864,157692,1576,92
6865,157944,1579,44
6866,157876,1578,76
6867,157748,1577,48
6868,157948,1579,48
6869,157700,1577,0
6870,157704,1577,4
6871,157820,1578,20
6872,157708,1577,8
6873,157800,1578,0
6874,157840,1578,40
6875,157696,1576,96
6876,157908,1579,8
6877,157940,1579,40
6878,157712,1577,12
6879,157804,1578,4
6880,157880,1578,80
6881,157868,1578,68
6882,157928,1579,28
6883,157756,1577,56
6884,157732,1577,32
6885,157716,1577,16
6886,157728,1577,28
6887,157824,1578,24
6888,157724,1577,24
6889,157720,1577,20
6890,157796,1577,96
6891,157932,1579,32
6892,157788,1577,88
6893,157808,1578,8
6894,157904,1579,4
6895,157736,1577,36
6896,157740,1577,40
6897,157760,1577,60
6898,157744,1577,44
6899,157752,1577,52
6900,157852,1578,52
6901,157812,1578,12
6902,157828,1578,28
6903,157832,1578,32
6904,157860,1578,60
6905,157776,1577,76
6906,157816,1578,16
6907,157764,1577,64
6908,157836,1578,36
6909,157864,1578,64
6910,157844,1578,44
6911,157848,1578,48
6912,157856,1578,56
6913,157872,1578,72
6914,157884,1578,84
6915,157768,1577,68
6916,157888,1578,88
6917,157892,1578,92
6918,157896,1578,96
6919,157772,1577,72
6920,157912,1579,12
6921,157916,1579,16
6922,157780,1577,80
6923,157784,1577,84
6924,157792,1577,92
6925,157900,1579,0
6926,157920,1579,20
6927,157924,1579,24
6928,157936,1579,36
6929,157964,1579,64
6930,158052,1580,52
6931,158100,1581,0
6932,158112,1581,12
6933,158008,1580,8
6934,158196,1581,96
6935,158060,1580,60
6936,158016,1580,16
6937,158160,1581,60
6938,158164,1581,64
6939,158012,1580,12
6940,158204,1582,4
6941,158156,1581,56
6942,158136,1581,36
6943,158188,1581,88
6944,157968,1579,68
6945,158180,1581,80
6946,158000,1580,0
6947,158132,1581,32
6948,158068,1580,68
6949,158108,1581,8
6950,157952,1579,52
6951,158140,1581,40
6952,158168,1581,68
6953,158200,1582,0
6954,157972,1579,72
6955,158096,1580,96
6956,157976,1579,76
6957,157988,1579,88
6958,158144,1581,44
6959,158184,1581,84
6960,158116,1581,16
6961,158080,1580,80
6962,158076,1580,76
6963,158120,1581,20
6964,158048,1580,48
6965,158124,1581,24
6966,158004,1580,4
6967,158148,1581,48
6968,157960,1579,60
6969,158084,1580,84
6970,158152,1581,52
6971,158104,1581,4
6972,158172,1581,72
6973,158192,1581,92
6974,158176,1581,76
6975,157980,1579,80
6976,157984,1579,84
6977,157992,1579,92
6978,158128,1581,28
6979,158064,1580,64
6980,158072,1580,72
6981,158088,1580,88
6982,157996,1579,96
6983,157956,1579,56
6984,158040,1580,40
6985,158056,1580,56
6986,158020,1580,20
6987,158024,1580,24
6988,158028,1580,28
6989,158032,1580,32
6990,158036,1580,36
6991,158044,1580,44
6992,158092,1580,92
6993,158444,1584,44
6994,158272,1582,72
6995,158268,1582,68
6996,158412,1584,12
6997,158312,1583,12
6998,158452,1584,52
6999,158400,1584,0
7000,158376,1583,76
7001,158440,1584,40
7002,158240,1582,40
7003,158236,1582,36
7004,158388,1583,88
7005,158276,1582,76
7006,158448,1584,48
7007,158296,1582,96
7008,158216,1582,16
7009,158244,1582,44
7010,158396,1583,96
7011,158228,1582,28
7012,158360,1583,60
7013,158224,1582,24
7014,158456,1584,56
7015,158324,1583,24
7016,158308,1583,8
7017,158252,1582,52
7018,158208,1582,8
7019,158340,1583,40
7020,158460,1584,60
7021,158368,1583,68
7022,158328,1583,28
7023,158288,1582,88
7024,158292,1582,92
7025,158344,1583,44
7026,158392,1583,92
7027,158380,1583,80
7028,158264,1582,64
7029,158332,1583,32
7030,158352,1583,52
7031,158256,1582,56
7032,158248,1582,48
7033,158212,1582,12
7034,158220,1582,20
7035,158232,1582,32
7036,158364,1583,64
7037,158372,1583,72
7038,158280,1582,80
7039,158260,1582,60
7040,158320,1583,20
7041,158284,1582,84
7042,158300,1583,0
7043,158304,1583,4
7044,158316,1583,16
7045,158384,1583,84
7046,158424,1584,24
7047,158428,1584,28
7048,158336,1583,36
7049,158348,1583,48
7050,158404,1584,4
7051,158356,1583,56
7052,158408,1584,8
7053,158416,1584,16
7054,158420,1584,20
7055,158432,1584,32
7056,158436,1584,36
7057,158684,1586,84
7058,158592,1585,92
7059,158576,1585,76
7060,158596,1585,96
7061,158496,1584,96
7062,158560,1585,60
7063,158528,1585,28
7064,158672,1586,72
7065,158580,1585,80
7066,158532,1585,32
7067,158660,1586,60
7068,158524,1585,24
7069,158492,1584,92
7070,158664,1586,64
7071,158468,1584,68
7072,158608,1586,8
7073,158604,1586,4
7074,158480,1584,80
7075,158572,1585,72
7076,158688,1586,88
7077,158488,1584,88
7078,158636,1586,36
7079,158624,1586,24
7080,158584,1585,84
7081,158616,1586,16
7082,158540,1585,40
7083,158712,1587,12
7084,158640,1586,40
7085,158652,1586,52
7086,158588,1585,88
7087,158536,1585,36
7088,158484,1584,84
7089,158680,1586,80
7090,158552,1585,52
7091,158544,1585,44
7092,158508,1585,8
7093,158656,1586,56
7094,158716,1587,16
7095,158644,1586,44
7096,158516,1585,16
7097,158464,1584,64
7098,158472,1584,72
7099,158476,1584,76
7100,158600,1586,0
7101,158500,1585,0
7102,158568,1585,68
7103,158612,1586,12
7104,158504,1585,4
7105,158676,1586,76
7106,158708,1587,8
7107,158512,1585,12
7108,158620,1586,20
7109,158648,1586,48
7110,158668,1586,68
7111,158696,1586,96
7112,158548,1585,48
7113,158520,1585,20
7114,158556,1585,56
7115,158564,1585,64
7116,158628,1586,28
7117,158632,1586,32
7118,158692,1586,92
7119,158700,1587,0
7120,158704,1587,4
7121,158812,1588,12
7122,158824,1588,24
7123,158928,1589,28
7124,158756,1587,56
7125,158732,1587,32
7126,158780,1587,80
7127,158740,1587,40
7128,158964,1589,64
7129,158876,1588,76
7130,158828,1588,28
7131,158848,1588,48
7132,158856,1588,56
7133,158884,1588,84
7134,158800,1588,0
7135,158820,1588,20
7136,158784,1587,84
7137,158832,1588,32
7138,158888,1588,88
7139,158836,1588,36
7140,158852,1588,52
7141,158868,1588,68
7142,158872,1588,72
7143,158908,1589,8
7144,158760,1587,60
7145,158840,1588,40
7146,158860,1588,60
7147,158892,1588,92
7148,158764,1587,64
7149,158936,1589,36
7150,158940,1589,40
7151,158744,1587,44
7152,158768,1587,68
7153,158804,1588,4
7154,158816,1588,16
7155,158808,1588,8
7156,158944,1589,44
7157,158948,1589,48
7158,158736,1587,36
7159,158844,1588,44
7160,158880,1588,80
7161,158896,1588,96
7162,158776,1587,76
7163,158968,1589,68
7164,158864,1588,64
7165,158788,1587,88
7166,158932,1589,32
7167,158952,1589,52
7168,158792,1587,92
7169,158972,1589,72
7170,158924,1589,24
7171,158904,1589,4
7172,158956,1589,56
7173,158748,1587,48
7174,158960,1589,60
7175,158772,1587,72
7176,158900,1589,0
7177,158912,1589,12
7178,158916,1589,16
7179,158720,1587,20
7180,158920,1589,20
7181,158724,1587,24
7182,158728,1587,28
7183,158752,1587,52
7184,158796,1587,96
7185,159000,1590,0
7186,159012,1590,12
7187,159160,1591,60
7188,159208,1592,8
7189,159132,1591,32
7190,159104,1591,4
7191,159100,1591,0
7192,159144,1591,44
7193,159072,1590,72
7194,159140,1591,40
7195,159024,1590,24
7196,159168,1591,68
7197,158984,1589,84
7198,159108,1591,8
7199,159156,1591,56
7200,159128,1591,28
7201,159184,1591,84
7202,159212,1592,12
7203,159164,1591,64
7204,158988,1589,88
7205,158992,1589,92
7206,158996,1589,96
7207,159136,1591,36
7208,159084,1590,84
7209,159092,1590,92
7210,159096,1590,96
7211,159020,1590,20
7212,159124,1591,24
7213,159064,1590,64
7214,159080,1590,80
7215,159148,1591,48
7216,159172,1591,72
7217,159152,1591,52
7218,159224,1592,24
7219,159176,1591,76
7220,159220,1592,20
7221,159032,1590,32
7222,159216,1592,16
7223,159040,1590,40
7224,159036,1590,36
7225,159180,1591,80
7226,159088,1590,88
7227,159228,1592,28
7228,159188,1591,88
7229,159192,1591,92
7230,158976,1589,76
7231,159008,1590,8
7232,159004,1590,4
7233,159196,1591,96
7234,159044,1590,44
7235,158980,1589,80
7236,159068,1590,68
7237,159016,1590,16
7238,159028,1590,28
7239,159200,1592,0
7240,159048,1590,48
7241,159204,1592,4
7242,159052,1590,52
7243,159056,1590,56
7244,159112,1591,12
7245,159076,1590,76
7246,159060,1590,60
7247,159116,1591,16
7248,159120,1591,20
7249,159480,1594,80
7250,159392,1593,92
7251,159352,1593,52
7252,159312,1593,12
7253,159316,1593,16
7254,159364,1593,64
7255,159416,1594,16
7256,159404,1594,4
7257,159288,1592,88
7258,159348,1593,48
7259,159376,1593,76
7260,159276,1592,76
7261,159260,1592,60
7262,159484,1594,84
7263,159232,1592,32
7264,159236,1592,36
7265,159388,1593,88
7266,159396,1593,96
7267,159300,1593,0
7268,159280,1592,80
7269,159344,1593,44
7270,159240,1592,40
7271,159244,1592,44
7272,159308,1593,8
7273,159304,1593,4
7274,159400,1594,0
7275,159448,1594,48
7276,159452,1594,52
7277,159248,1592,48
7278,159284,1592,84
7279,159252,1592,52
7280,159320,1593,20
7281,159456,1594,56
7282,159328,1593,28
7283,159408,1594,8
7284,159324,1593,24
7285,159372,1593,72
7286,159428,1594,28
7287,159272,1592,72
7288,159332,1593,32
7289,159412,1594,12
7290,159336,1593,36
7291,159432,1594,32
7292,159356,1593,56
7293,159436,1594,36
7294,159440,1594,40
7295,159464,1594,64
7296,159256,1592,56
7297,159268,1592,68
7298,159264,1592,64
7299,159292,1592,92
7300,159460,1594,60
7301,159420,1594,20
7302,159360,1593,60
7303,159444,1594,44
7304,159424,1594,24
7305,159340,1593,40
7306,159384,1593,84
7307,159368,1593,68
7308,159296,1592,96
7309,159468,1594,68
7310,159472,1594,72
7311,159380,1593,80
7312,159476,1594,76
7313,159504,1595,4
7314,159704,1597,4
7315,159576,1595,76
7316,159548,1595,48
7317,159532,1595,32
7318,159680,1596,80
7319,159736,1597,36
7320,159668,1596,68
7321,159540,1595,40
7322,159740,1597,40
7323,159492,1594,92
7324,159496,1594,96
7325,159612,1596,12
7326,159500,1595,0
7327,159592,1595,92
7328,159632,1596,32
7329,159488,1594,88
7330,159700,1597,0
7331,159732,1597,32
7332,159508,1595,8
7333,159596,1595,96
7334,159672,1596,72
7335,159660,1596,60
7336,159720,1597,20
7337,159552,1595,52
7338,159524,1595,24
7339,159512,1595,12
7340,159520,1595,20
7341,159616,1596,16
7342,159516,1595,16
7343,159528,1595,28
7344,159588,1595,88
7345,159724,1597,24
7346,159580,1595,80
7347,159600,1596,0
7348,159696,1596,96
7349,159536,1595,36
7350,159544,1595,44
7351,159556,1595,56
7352,159560,1595,60
7353,159564,1595,64
7354,159644,1596,44
7355,159604,1596,4
7356,159620,1596,20
7357,159624,1596,24
7358,159652,1596,52
7359,159568,1595,68
7360,159608,1596,8
7361,159572,1595,72
7362,159628,1596,28
7363,159656,1596,56
7364,159636,1596,36
7365,159640,1596,40
7366,159648,1596,48
7367,159664,1596,64
7368,159676,1596,76
7369,159584,1595,84
7370,159684,1596,84
7371,159688,1596,88
7372,159692,1596,92
7373,159708,1597,8
7374,159712,1597,12
7375,159716,1597,16
7376,159728,1597,28
7377,159780,1597,80
7378,159824,1598,24
7379,159836,1598,36
7380,159828,1598,28
7381,159964,1599,64
7382,159968,1599,68
7383,159756,1597,56
7384,159844,1598,44
7385,159892,1598,92
7386,159904,1599,4
7387,159800,1598,0
7388,159988,1599,88
7389,159852,1598,52
7390,159808,1598,8
7391,159952,1599,52
7392,159956,1599,56
7393,159804,1598,4
7394,159996,1599,96
7395,159948,1599,48
7396,159928,1599,28
7397,159980,1599,80
7398,159760,1597,60
7399,159972,1599,72
7400,159792,1597,92
7401,159924,1599,24
7402,159860,1598,60
7403,159900,1599,0
7404,159744,1597,44
7405,159932,1599,32
7406,159960,1599,60
7407,159992,1599,92
7408,159764,1597,64
7409,159888,1598,88
7410,159768,1597,68
7411,159784,1597,84
7412,159936,1599,36
7413,159976,1599,76
7414,159908,1599,8
7415,159872,1598,72
7416,159868,1598,68
7417,159912,1599,12
7418,159840,1598,40
7419,159916,1599,16
7420,159796,1597,96
7421,159940,1599,40
7422,159752,1597,52
7423,159876,1598,76
7424,159944,1599,44
7425,159896,1598,96
7426,159984,1599,84
7427,159748,1597,48
7428,159772,1597,72
7429,159776,1597,76
7430,159788,1597,88
7431,159812,1598,12
